time,Open,High,Low,Close
2015-07-15 06:20:00,24928.38,25068.86,24917.76,25026.17
2015-07-15 07:20:00,25025.69,25073.25,25009.41,25055.76
2015-07-16 01:20:00,24976.08,25111.75,24841.14,24986.09
2015-07-16 02:20:00,24986.14,25131.78,24976.4,25073.89
2015-07-16 03:20:00,25073.63,25088.28,25008.12,25064.43
2015-07-16 04:20:00,25063.63,25089.39,25013.24,25026.38
2015-07-16 05:20:00,25025.57,25083.4,24969.01,25057.74
2015-07-16 06:20:00,25058.87,25111.4,25025.22,25104.74
2015-07-16 07:20:00,25105.11,25170.35,25101.88,25162.78
2015-07-17 01:20:00,25246.64,25428.33,25183.86,25406.35
2015-07-17 02:20:00,25402.93,25450.63,25351.86,25417.95
2015-07-17 03:20:00,25417.2,25437.59,25370.81,25421.16
2015-07-17 04:20:00,25416.09,25452.54,25382.98,25449.92
2015-07-17 05:20:00,25450.11,25499.07,25431.56,25491.08
2015-07-17 06:20:00,25490.67,25517.45,25454.97,25475.0
2015-07-17 07:20:00,25470.33,25488.32,25412.35,25415.27
2015-07-20 01:20:00,25540.31,25540.31,25382.88,25492.94
2015-07-20 02:20:00,25493.49,25526.2,25320.0,25357.07
2015-07-20 03:20:00,25352.33,25382.52,25335.43,25354.7
2015-07-20 04:20:00,25361.85,25400.74,25333.99,25348.33
2015-07-20 05:20:00,25346.57,25394.35,25298.96,25367.14
2015-07-20 06:20:00,25366.74,25438.49,25355.96,25432.49
2015-07-20 07:20:00,25432.1,25444.29,25396.59,25404.81
2015-07-21 01:20:00,25428.88,25503.46,25342.69,25488.05
2015-07-21 02:20:00,25490.04,25543.53,25458.57,25534.72
2015-07-21 03:20:00,25535.02,25539.38,25484.66,25504.07
2015-07-21 04:20:00,25502.56,25526.58,25472.72,25502.48
2015-07-21 05:20:00,25504.16,25634.32,25488.96,25588.5
2015-07-21 06:20:00,25591.54,25596.93,25527.52,25571.3
2015-07-21 07:20:00,25571.1,25576.5,25510.18,25536.43
2015-07-22 01:20:00,25401.79,25401.79,25284.72,25299.24
2015-07-22 02:20:00,25300.71,25338.35,25254.98,25308.15
2015-07-22 03:20:00,25305.95,25310.43,25233.71,25251.1
2015-07-22 04:20:00,25251.76,25252.76,25177.6,25198.72
2015-07-22 05:20:00,25199.74,25297.11,25194.04,25289.43
2015-07-22 06:20:00,25289.02,25292.85,25229.18,25238.41
2015-07-22 07:20:00,25240.61,25296.09,25212.54,25282.62
2015-07-23 01:20:00,25308.55,25424.78,25250.36,25364.76
2015-07-23 02:20:00,25360.49,25478.31,25350.47,25439.25
2015-07-23 03:20:00,25438.68,25500.99,25427.86,25438.89
2015-07-23 04:20:00,25445.01,25475.01,25434.95,25454.41
2015-07-23 05:20:00,25456.03,25460.82,25371.83,25424.59
2015-07-23 06:20:00,25422.54,25468.09,25409.53,25447.31
2015-07-23 07:20:00,25445.68,25456.53,25376.13,25398.85
2015-07-24 01:20:00,25279.95,25279.95,25073.2,25153.04
2015-07-24 02:20:00,25150.82,25179.64,25090.17,25162.2
2015-07-24 03:20:00,25163.66,25198.06,25149.9,25161.26
2015-07-24 04:20:00,25166.38,25245.35,25165.0,25217.12
2015-07-24 05:20:00,25217.32,25229.02,25142.7,25169.26
2015-07-24 06:20:00,25168.55,25171.88,25090.42,25126.64
2015-07-24 07:20:00,25125.14,25150.99,25095.7,25128.51
2015-07-27 01:20:00,24906.78,24908.58,24631.04,24679.47
2015-07-27 02:20:00,24683.48,24699.26,24576.83,24576.83
2015-07-27 03:20:00,24579.06,24579.06,24418.69,24422.19
2015-07-27 04:20:00,24434.57,24489.06,24391.84,24486.78
2015-07-27 05:20:00,24491.52,24508.59,24430.09,24484.76
2015-07-27 06:20:00,24485.54,24491.79,24292.8,24324.35
2015-07-27 07:20:00,24327.45,24380.68,24282.21,24351.96
2015-07-28 01:20:00,24269.9,24342.7,24140.62,24333.54
2015-07-28 02:20:00,24335.59,24947.35,24335.59,24776.78
2015-07-28 03:20:00,24772.01,24804.6,24621.12,24721.29
2015-07-28 04:20:00,24720.42,24748.61,24624.57,24682.73
2015-07-28 05:20:00,24681.55,24687.36,24521.0,24639.63
2015-07-28 06:20:00,24638.53,24663.63,24543.05,24545.76
2015-07-28 07:20:00,24545.29,24640.43,24487.15,24503.94
2015-07-29 01:20:00,24630.44,24718.64,24536.64,24571.73
2015-07-29 02:20:00,24570.4,24587.92,24468.55,24577.38
2015-07-29 03:20:00,24576.54,24577.69,24511.52,24515.8
2015-07-29 04:20:00,24520.04,24525.11,24455.1,24458.64
2015-07-29 05:20:00,24459.36,24579.26,24444.47,24565.39
2015-07-29 06:20:00,24564.96,24667.58,24559.59,24601.53
2015-07-29 07:20:00,24607.18,24654.87,24582.4,24619.45
2015-07-30 01:20:00,24822.42,24872.7,24708.04,24833.94
2015-07-30 02:20:00,24827.02,24838.65,24621.11,24668.5
2015-07-30 03:20:00,24665.14,24683.05,24587.31,24602.02
2015-07-30 04:20:00,24602.04,24656.82,24553.64,24643.41
2015-07-30 05:20:00,24636.31,24695.15,24612.35,24650.36
2015-07-30 06:20:00,24642.79,24654.85,24504.92,24560.58
2015-07-30 07:20:00,24552.46,24612.55,24478.07,24497.98
2015-07-31 01:20:00,24650.93,24650.93,24510.63,24617.79
2015-07-31 02:20:00,24618.35,24639.88,24563.49,24619.88
2015-07-31 03:20:00,24615.8,24628.99,24586.7,24595.51
2015-07-31 04:20:00,24605.87,24613.67,24564.0,24564.64
2015-07-31 05:20:00,24567.15,24636.99,24523.23,24557.51
2015-07-31 06:20:00,24557.87,24572.48,24467.83,24528.13
2015-07-31 07:20:00,24528.52,24661.19,24503.08,24636.28
2015-08-03 01:20:00,24533.14,24533.14,24232.6,24517.06
2015-08-03 02:20:00,24517.53,24521.6,24349.89,24379.11
2015-08-03 03:20:00,24381.48,24404.76,24360.13,24372.64
2015-08-03 04:20:00,24379.45,24446.59,24379.0,24432.87
2015-08-03 05:20:00,24435.24,24441.78,24352.59,24379.72
2015-08-03 06:20:00,24377.49,24460.97,24360.39,24408.04
2015-08-03 07:20:00,24409.72,24428.16,24267.56,24411.42
2015-08-04 01:20:00,24364.41,24510.99,24217.78,24281.31
2015-08-04 02:20:00,24279.37,24373.69,24273.18,24348.45
2015-08-04 03:20:00,24350.08,24399.29,24347.83,24378.83
2015-08-04 04:20:00,24382.05,24412.66,24358.24,24387.36
2015-08-04 05:20:00,24388.41,24519.35,24360.02,24454.42
2015-08-04 06:20:00,24454.2,24461.65,24336.21,24348.03
2015-08-04 07:20:00,24349.52,24418.47,24347.47,24406.12
2015-08-05 01:20:00,24466.3,24545.91,24420.95,24545.91
2015-08-05 02:20:00,24545.13,24582.19,24437.81,24448.86
2015-08-05 03:20:00,24446.01,24485.68,24432.0,24472.48
2015-08-05 04:20:00,24471.68,24483.47,24454.05,24478.72
2015-08-05 05:20:00,24479.5,24515.54,24441.12,24500.57
2015-08-05 06:20:00,24500.52,24525.39,24467.78,24488.67
2015-08-05 07:20:00,24491.14,24532.48,24472.23,24514.16
2015-08-06 01:20:00,24527.74,24527.74,24320.75,24386.33
2015-08-06 02:20:00,24384.65,24432.69,24366.42,24405.86
2015-08-06 03:20:00,24405.73,24415.36,24373.04,24404.38
2015-08-06 04:20:00,24404.74,24429.75,24381.69,24418.87
2015-08-06 05:20:00,24422.13,24430.25,24324.83,24378.85
2015-08-06 06:20:00,24377.45,24397.3,24338.26,24387.78
2015-08-06 07:20:00,24386.4,24405.79,24357.84,24375.28
2015-08-07 01:20:00,24327.56,24610.04,24327.56,24584.57
2015-08-07 02:20:00,24583.54,24638.48,24545.4,24575.96
2015-08-07 03:20:00,24578.69,24623.8,24572.47,24604.04
2015-08-07 04:20:00,24602.43,24641.93,24591.8,24635.69
2015-08-07 05:20:00,24635.47,24639.82,24536.42,24574.03
2015-08-07 06:20:00,24574.7,24597.59,24529.6,24544.49
2015-08-07 07:20:00,24546.0,24573.51,24524.16,24552.47
2015-08-10 01:20:00,24433.66,24433.66,24135.64,24259.94
2015-08-10 02:20:00,24261.1,24374.01,24241.05,24374.01
2015-08-10 03:20:00,24373.25,24554.46,24372.67,24477.62
2015-08-10 04:20:00,24481.14,24554.28,24472.71,24552.35
2015-08-10 05:20:00,24552.57,24561.49,24476.17,24535.16
2015-08-10 06:20:00,24535.68,24602.67,24478.6,24484.84
2015-08-10 07:20:00,24483.16,24526.03,24468.44,24521.12
2015-08-11 01:20:00,24694.78,24924.07,24694.78,24821.95
2015-08-11 02:20:00,24815.74,24857.7,24673.33,24676.66
2015-08-11 03:20:00,24676.89,24764.44,24675.61,24755.51
2015-08-11 04:20:00,24757.94,24757.94,24674.79,24734.45
2015-08-11 05:20:00,24734.09,24751.3,24681.68,24695.41
2015-08-11 06:20:00,24696.98,24725.05,24420.71,24467.59
2015-08-11 07:20:00,24471.96,24545.51,24467.04,24498.21
2015-08-12 01:20:00,24269.11,24324.19,24084.13,24187.12
2015-08-12 02:20:00,24186.92,24213.62,24104.31,24138.8
2015-08-12 03:20:00,24137.95,24156.12,24065.52,24068.29
2015-08-12 04:20:00,24065.69,24065.69,23941.44,24026.87
2015-08-12 05:20:00,24027.68,24034.59,23934.99,23934.99
2015-08-12 06:20:00,23933.23,23968.79,23826.96,23845.19
2015-08-12 07:20:00,23846.92,23934.28,23846.59,23916.02
2015-08-13 01:20:00,23935.48,24133.87,23935.48,24066.23
2015-08-13 02:20:00,24065.49,24080.6,23862.16,23862.53
